1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
958,0.0,2.0,958,0,440,1976.0,958,TA,4928,69.61401673640168,0.0,60,6,6,958,1976,1976,143750
968,0.0,4.0,0,656,216,1928.0,968,TA,10800,60.0,0.0,0,6,4,656,1927,2007,64500
962,830.0,3.0,0,936,451,2000.0,1792,TA,10261,93.0,318.0,0,5,6,936,2000,2000,186500
1126,0.0,3.0,936,190,484,1977.0,1126,TA,17400,80.0,0.0,41,5,5,1126,1977,1977,160000
1537,0.0,3.0,0,1319,462,1962.0,1537,Gd,8400,80.0,237.0,36,9,6,1319,1962,2005,174000
864,0.0,3.0,616,248,528,1974.0,864,TA,9000,60.0,0.0,0,6,4,864,1971,1971,120500
1932,0.0,2.0,1336,596,774,2008.0,1932,Ex,12444,96.0,426.0,66,5,8,1932,2008,2008,394617
1236,0.0,2.0,600,312,923,1957.0,1236,TA,7407,90.0,0.0,158,7,6,912,1957,1996,149700
1040,685.0,3.0,315,114,550,1979.0,1725,TA,11584,80.0,96.0,88,6,7,539,1979,1979,197000
1423,748.0,3.0,0,588,672,1993.0,2555,TA,11526,79.0,0.0,0,7,6,588,1922,1994,191000
848,0.0,1.0,697,151,420,2004.0,848,Gd,4426,69.61401673640168,147.0,0,5,6,848,2004,2004,149300
1026,981.0,3.0,765,252,812,2008.0,2007,Ex,11003,85.0,160.0,52,5,10,1017,2008,2008,310000
952,0.0,2.0,0,952,192,1916.0,952,Fa,8854,69.61401673640168,0.0,98,6,6,952,1916,1950,121000
1422,0.0,3.0,0,1422,626,2004.0,1422,Gd,8500,63.0,106.0,60,5,7,1422,2004,2004,179600
913,0.0,3.0,187,0,240,1990.0,913,TA,8400,70.0,0.0,0,5,6,814,1966,1966,129000
1188,0.0,3.0,593,595,312,1962.0,1188,TA,26142,69.61401673640168,189.0,39,7,5,1188,1962,1962,157900
1220,870.0,3.0,1079,141,556,1995.0,2090,Gd,10000,80.0,438.0,65,5,8,1220,1995,1996,240000
796,550.0,2.0,0,560,384,1950.0,1346,TA,11767,70.0,0.0,24,7,4,560,1910,2000,112000
630,0.0,1.0,553,77,0,1979.0,630,Ex,1533,21.0,0.0,0,7,5,630,1970,1970,92000
896,896.0,4.0,0,896,0,1979.0,1792,TA,9000,60.0,0.0,45,5,5,896,1974,1974,136000
1578,0.0,3.0,0,1573,840,2008.0,1578,Ex,9262,78.0,194.0,36,5,8,1573,2008,2009,287090
1072,0.0,2.0,547,0,525,2005.0,1072,TA,3675,35.0,80.0,28,5,5,547,2005,2005,145000
1140,0.0,3.0,0,1140,0,1979.0,1140,TA,17217,90.0,0.0,56,5,5,1140,2006,2006,84500
1221,0.0,2.0,410,811,400,2004.0,1221,Gd,7500,62.0,0.0,113,5,7,1221,2004,2005,185000
953,694.0,3.0,0,953,460,1999.0,1647,TA,7917,62.0,0.0,40,5,6,953,1999,2000,175000
2073,0.0,2.883272058823529,790,589,500,1978.0,2073,TA,13175,85.0,119.0,0,6,6,1542,1978,1988,210000
1188,1152.0,4.0,275,877,252,1941.0,2340,Gd,9042,66.0,0.0,60,9,7,1152,1941,2006,266500
1078,0.0,2.0,49,0,240,1950.0,1078,Gd,9717,68.0,0.0,0,6,5,1078,1950,1996,142125
1256,0.0,3.0,830,136,276,1965.0,1256,TA,9937,75.0,0.0,68,6,5,1256,1965,1965,147500
